1	"TKCAD: AUFLÖSUNG / LIQUIDATION"									
"66.3.1.2"	"Element-Qualifier"	"No"	0	"Alphanumeric"	50	"#TKMED\MGA\1\2"	992	"Yes"	" "	"FIELDQUAL"
"66.3.2"	"Meldungsart"	"No"	0	"Number"	3	"#TKMED\MGA\2\1"	7894	"Yes"	" "	"K-201"
"66.3.3"	"Meldungsstatus"	"No"	0	"Number"	3	"#TKMED\MGA\3\1"	7895	"Yes"	" "	"K-203"
"66.3.4"	"Datum letzte Mutation"	"No"	0	"Alphanumeric"	8	"#TKMED\MGA\4\1"	2801	"Yes"	" "	"DATE"
"66.3.5"	"Meldungstyp"	"No"	0	"Number"	3	"#TKMED\MGA\5\1"	7896	"Yes"	" "	"MESSGFLAG"
66.4	"VERARBEITUNGS-SEQUENZ"	"No"	2	"Number"	0	"#TKMED\MES"	"MES"	"Yes"	" "	
"66.4.1"	"SEGMENT- / ELEMENT-QUALIFIER"	"Yes"	0	"Number"	0	"#TKMED\MES\1"	"K991"	"Yes"	" "	
"66.4.1.1"	"Segment-Qualifier"	"Yes"	0	"Alphanumeric"	1	"#TKMED\MES\1\1"	991	"Yes"	" "	"SEGQUAL"
"66.4.1.2"	"Element-Qualifier"	"No"	0	"Alphanumeric"	50	"#TKMED\MES\1\2"	992	"Yes"	" "	"FIELDQUAL"
"66.4.2"	"Schlüssel zur Identifikation der Metadaten"	"No"	0	"Alphanumeric"	50	"#TKMED\MES\2\1"	902	"Yes"	" "	
"66.4.3"	"Position innerhalb des hierarchischen Vorgängers"	"No"	0	"Number"	5	"#TKMED\MES\3\1"	6922	"Yes"	" "	
"66.4.4"	"Metadaten-Identifikationsschema"	"No"	0	"Number"	5	"#TKMED\MES\4\1"	901	"Yes"	" "	"METAIDSCHEME"
66.5	"ALLGEMEINE METADATEN FUER BASIS- UND STRUKTURINFORMATIONEN"	"No"	2	"Number"	0	"#TKMED\MEA"	"MEA"	"Yes"	" "	
"66.5.1"	"SEGMENT- / ELEMENT-QUALIFIER"	"Yes"	0	"Number"	0	"#TKMED\MEA\1"	"K991"	"Yes"	" "	
"66.5.1.1"	"Segment-Qualifier"	"Yes"	0	"Alphanumeric"	1	"#TKMED\MEA\1\1"	991	"Yes"	" "	"SEGQUAL"
"66.5.1.2"	"Element-Qualifier"	"No"	0	"Alphanumeric"	50	"#TKMED\MEA\1\2"	992	"Yes"	" "	"FIELDQUAL"
"66.5.2"	"Sektion"	"No"	0	"Alphanumeric"	1	"#TKMED\MEA\2\1"	851	"Yes"	" "	
"66.5.3"	"Typ"	"No"	0	"Alphanumeric"	1	"#TKMED\MEA\3\1"	852	"Yes"	" "	
"66.5.4"	"Referenz"	"No"	0	"Alphanumeric"	6	"#TKMED\MEA\4\1"	861	"Yes"	" "	
"66.5.5"	"MANDATORY/CONDITIONAL UND WIEDERHOLUNGS-FAKTOR"	"No"	0	"Number"	0	"#TKMED\MEA\5"	"K834"	"Yes"	" "	
"66.5.5.1"	"Mandatory/Conditional"	"No"	0	"Alphanumeric"	1	"#TKMED\MEA\5\1"	854	"Yes"	" "	
"66.5.5.2"	"Wiederholungs-Faktor"	"No"	0	"Number"	4	"#TKMED\MEA\5\2"	855	"Yes"	" "	
"66.5.6"	"LEVEL UND NESTING"	"No"	0	"Number"	0	"#TKMED\MEA\6"	"K835"	"Yes"	" "	
"66.5.6.1"	"Level"	"No"	0	"Number"	2	"#TKMED\MEA\6\1"	856	"Yes"	" "	
"66.5.6.2"	"Nesting"	"No"	0	"Alphanumeric"	30	"#TKMED\MEA\6\2"	857	"Yes"	" "	
"66.5.7"	"Format"	"No"	0	"Alphanumeric"	10	"#TKMED\MEA\7\1"	858	"Yes"	" "	
"66.5.8"	"Metadaten-Identifikationsschema"	"No"	0	"Number"	5	"#TKMED\MEA\8\1"	901	"Yes"	" "	"METAIDSCHEME"
"66.5.9"	"Schlüssel zur Identifikation der Metadaten"	"No"	0	"Alphanumeric"	50	"#TKMED\MEA\9\1"	902	"Yes"	" "	
66.6	"SPRACHUNABHAENGIGE METADATEN-INFORMATIONEN"	"No"	200	"Number"	0	"#TKMED\MEM"	"MEM"	"Yes"	" "	
"66.6.1"	"SEGMENT- / ELEMENT-QUALIFIER"	"Yes"	0	"Number"	0	"#TKMED\MEM\1"	"K991"	"Yes"	" "	
"66.6.1.1"	"Segment-Qualifier"	"Yes"	0	"Alphanumeric"	1	"#TKMED\MEM\1\1"	991	"Yes"	" "	"SEGQUAL"
"66.6.1.2"	"Element-Qualifier"	"No"	0	"Alphanumeric"	50	"#TKMED\MEM\1\2"	992	"Yes"	" "	"FIELDQUAL"
"66.6.2"	"Typ für sprachunabhängige Informationen"	"Yes"	0	"Number"	5	"#TKMED\MEM\2\1"	904	"Yes"	" "	"METATYPSUI"
"66.6.3"	"Instanznummer"	"Yes"	0	"Number"	5	"#TKMED\MEM\3\1"	6922	"Yes"	" "	
"66.6.4"	"Flag für Kopie aus Basis"	"No"	0	"Alpha"	1	"#TKMED\MEM\4\1"	4924	"Yes"	" "	"K-101"
"66.6.5"	"Text"	"No"	0	"Alphanumeric"	255	"#TKMED\MEM\5\1"	9990	"Yes"	" "	
66.7	"MEHRSPRACHIGE METADATEN-INFORMATIONEN"	"No"	50	"Number"	0	"#TKMED\MET"	"MET"	"Yes"	" "	
"66.7.1"	"SEGMENT- / ELEMENT-QUALIFIER"	"Yes"	0	"Number"	0	"#TKMED\MET\1"	"K991"	"Yes"	" "	
"66.7.1.1"	"Segment-Qualifier"	"Yes"	0	"Alphanumeric"	1	"#TKMED\MET\1\1"	991	"Yes"	" "	"SEGQUAL"
"66.7.1.2"	"Element-Qualifier"	"No"	0	"Alphanumeric"	50	"#TKMED\MET\1\2"	992	"Yes"	" "	"FIELDQUAL"
"66.7.2"	"Typ für mehrsprachige Informationen"	"Yes"	0	"Number"	5	"#TKMED\MET\2\1"	905	"Yes"	" "	"METATYPMSI"
"66.7.3"	"SPRACH-IDENTIFIKATION"	"Yes"	0	"Number"	0	"#TKMED\MET\3"	"K982"	"Yes"	" "	
"66.7.3.1"	"Sprach-Schema"	"Yes"	0	"Alphanumeric"	8	"#TKMED\MET\3\1"	982	"Yes"	" "	"LANGIDSCHEME"
"66.7.3.2"	"Sprachcode"	"Yes"	0	"Alphanumeric"	3	"#TKMED\MET\3\2"	9981	"Yes"	" "	"LANGUAGE"
"66.7.4"	"Flag für Kopie aus Basis"	"No"	0	"Alpha"	1	"#TKMED\MET\4\1"	4924	"Yes"	" "	"K-101"
"66.7.5"	"Text"	"No"	0	"Alphanumeric"	2048	"#TKMED\MET\5\1"	9991	"Yes"	" "	
66.8	"QUELLE"	"No"	40	"Number"	0	"#TKMED\TQU"	"TQU"	"Yes"	" "	
"66.8.1"	"SEGMENT- / ELEMENT-QUALIFIER"	"Yes"	0	"Number"	0	"#TKMED\TQU\1"	"K991"	"Yes"	" "	
"66.8.1.1"	"Segment-Qualifier"	"Yes"	0	"Alphanumeric"	1	"#TKMED\TQU\1\1"	991	"Yes"	" "	"SEGQUAL"
"66.8.1.2"	"Element-Qualifier"	"No"	0	"Alphanumeric"	50	"#TKMED\TQU\1\2"	992	"Yes"	" "	"FIELDQUAL"
"66.8.2"	"Datum"	"No"	0	"Alphanumeric"	8	"#TKMED\TQU\2\1"	2801	"Yes"	" "	"DATE"
"66.8.3"	"QUELLEN-BESCHREIBUNG"	"No"	0	"Number"	0	"#TKMED\TQU\3"	"K853"	"Yes"	" "	
"66.8.3.1"	"Quellencode"	"Yes"	0	"Number"	5	"#TKMED\TQU\3\1"	1801	"Yes"	" "	"SOURCETYPE"
"66.8.3.2"	"Quellen-Beschreibung"	"No"	0	"Alphanumeric"	240	"#TKMED\TQU\3\2"	1802	"Yes"	" "	
66.9	"KONTROLLE"	"No"	2	"Number"	0	"#TKMED\TKO"	"TKO"	"Yes"	" "	
"66.9.1"	"SEGMENT- / ELEMENT-QUALIFIER"	"Yes"	0	"Number"	0	"#TKMED\TKO\1"	"K991"	"Yes"	" "	
"66.9.1.1"	"Segment-Qualifier"	"Yes"	0	"Alphanumeric"	1	"#TKMED\TKO\1\1"	991	"Yes"	" "	"SEGQUAL"
"66.9.1.2"	"Element-Qualifier"	"No"	0	"Alphanumeric"	50	"#TKMED\TKO\1\2"	992	"Yes"	" "	"FIELDQUAL"
"66.9.2"	"Datum"	"No"	0	"Alphanumeric"	8	"#TKMED\TKO\2\1"	2801	"Yes"	" "	"DATE"
"66.9.3"	"Zeit"	"No"	0	"Alphanumeric"	9	"#TKMED\TKO\3\1"	2802	"Yes"	" "	"TIME"
"66.9.4"	"Kontrolliert durch"	"No"	0	"Alphanumeric"	8	"#TKMED\TKO\4\1"	1803	"Yes"	" "	
67	"TKOPD: OPPOSITIONEN"									
67.1	"OPPOSITIONEN DOC-HEADER"	"Yes"	1	"Number"	0	"#TKOPD\OPD"	"OPD"	"Yes"	" "	
"67.1.1"	"DEFINITION DOC-TRANSAKTION"	"Yes"	0	"Number"	0	"#TKOPD\OPD\1"	"K801"	"Yes"	" "	
"67.1.1.1"	"VDF Releasenummer"	"Yes"	0	"Number"	3	"#TKOPD\OPD\1\1"	803	"Yes"	" "	
"67.1.1.2"	"DOC-Transaktions-ID"	"No"	0	"Alphanumeric"	20	"#TKOPD\OPD\1\2"	808	"Yes"	" "	
"67.1.1.3"	"DOC-Transaktionsart"	"No"	0	"Number"	3	"#TKOPD\OPD\1\3"	802	"Yes"	" "	"DOCTYPE"
"67.1.1.4"	"DOC-Transaktions-Flag"	"No"	0	"Alphanumeric"	3	"#TKOPD\OPD\1\4"	801	"Yes"	" "	"DOCFLAG"
"67.1.1.5"	"DOC-ID"	"Yes"	0	"Alphanumeric"	6	"#TKOPD\OPD\1\5"	804	"Yes"	" "	
"67.1.1.6"	"DOC-Generation"	"No"	0	"Number"	9	"#TKOPD\OPD\1\6"	813	"Yes"	" "	
"67.1.1.7"	"DOC-Verarbeitungsstatus"	"No"	0	"Number"	3	"#TKOPD\OPD\1\7"	814	"Yes"	" "	"DOCSTATUS"
"67.1.2"	"DEFINITION DOC-ZEITSTEMPEL (GMT)"	"No"	0	"Number"	0	"#TKOPD\OPD\2"	"K802"	"Yes"	" "	
"67.1.2.1"	"Datum"	"No"	0	"Alphanumeric"	8	"#TKOPD\OPD\2\1"	2801	"Yes"	" "	"DATE"
"67.1.2.2"	"Zeit"	"No"	0	"Alphanumeric"	9	"#TKOPD\OPD\2\2"	2802	"Yes"	" "	"TIME"
"67.1.3"	"Online-DOC-Generation"	"No"	0	"Number"	9	"#TKOPD\OPD\3\1"	812	"Yes"	" "	
"67.1.4"	"DOC-ZEITSTEMPEL LETZTE ORIGINÄRE ÄNDERUNG (GMT)"	"No"	0	"Number"	0	"#TKOPD\OPD\4"	"K802"	"Yes"	" "	
"67.1.4.1"	"Datum"	"No"	0	"Alphanumeric"	8	"#TKOPD\OPD\4\1"	2801	"Yes"	" "	"DATE"
"67.1.4.2"	"Zeit"	"No"	0	"Alphanumeric"	9	"#TKOPD\OPD\4\2"	2802	"Yes"	" "	"TIME"
67.2	"INSTRUMENT-IDENTIFIKATION"	"Yes"	1	"Number"	0	"#TKOPD\VAI"	"VAI"	"No"	" "	
"67.2.1"	"SEGMENT- / ELEMENT-QUALIFIER"	"Yes"	0	"Number"	0	"#TKOPD\VAI\1"	"K991"	"No"	" "	
"67.2.1.1"	"Segment-Qualifier"	"Yes"	0	"Alphanumeric"	1	"#TKOPD\VAI\1\1"	991	"No"	" "	"SEGQUAL"
"67.2.1.2"	"Element-Qualifier"	"No"	0	"Alphanumeric"	50	"#TKOPD\VAI\1\2"	992	"No"	" "	"FIELDQUAL"
"67.2.2"	"INSTRUMENT-IDENTIFIKATION"	"Yes"	0	"Number"	0	"#TKOPD\VAI\2"	"K981"	"No"	" "	
"67.2.2.1"	"Instrument-Schema"	"Yes"	0	"Alphanumeric"	8	"#TKOPD\VAI\2\1"	981	"No"	"H"	"INSTRIDSCHEME"
"67.2.2.2"	"Instrument-ID"	"Yes"	0	"Alphanumeric"	12	"#TKOPD\VAI\2\2"	7842	"No"	"H"	
67.3	"MELDUNGS-IDENTIFIKATION"	"Yes"	1	"Number"	0	"#TKOPD\MGG"	"MGG"	"Yes"	" "	
"67.3.1"	"SEGMENT- / ELEMENT-QUALIFIER"	"Yes"	0	"Number"	0	"#TKOPD\MGG\1"	"K991"	"Yes"	" "	
"67.3.1.1"	"Segment-Qualifier"	"Yes"	0	"Alphanumeric"	1	"#TKOPD\MGG\1\1"	991	"Yes"	" "	"SEGQUAL"
"67.3.1.2"	"Element-Qualifier"	"No"	0	"Alphanumeric"	50	"#TKOPD\MGG\1\2"	992	"Yes"	" "	"FIELDQUAL"
"67.3.2"	"Meldungsgegenstand"	"Yes"	0	"Number"	3	"#TKOPD\MGG\2\1"	7891	"Yes"	"H"	"K-200"
"67.3.3"	"Datum Ersterfassung"	"Yes"	0	"Alphanumeric"	8	"#TKOPD\MGG\3\1"	7892	"Yes"	"H"	"DATE"
"67.3.4"	"Laufnummer"	"Yes"	0	"Number"	3	"#TKOPD\MGG\4\1"	7893	"Yes"	"H"	
"67.3.5"	"FIDB-Identifikation"	"Yes"	0	"Number"	10	"#TKOPD\MGG\5\1"	7820	"Yes"	"H"	
67.4	"MELDUNGS-INFORMATIONEN (ADMINISTRATION)"	"No"	2	"Number"	0	"#TKOPD\MGA"	"MGA"	"Yes"	" "	
"67.4.1"	"SEGMENT- / ELEMENT-QUALIFIER"	"Yes"	0	"Number"	0	"#TKOPD\MGA\1"	"K991"	"Yes"	" "	
"67.4.1.1"	"Segment-Qualifier"	"Yes"	0	"Alphanumeric"	1	"#TKOPD\MGA\1\1"	991	"Yes"	" "	"SEGQUAL"
"67.4.1.2"	"Element-Qualifier"	"No"	0	"Alphanumeric"	50	"#TKOPD\MGA\1\2"	992	"Yes"	" "	"FIELDQUAL"
"67.4.2"	"Meldungsart"	"No"	0	"Number"	3	"#TKOPD\MGA\2\1"	7894	"Yes"	"H"	"K-201"
"67.4.3"	"Meldungsstatus"	"No"	0	"Number"	3	"#TKOPD\MGA\3\1"	7895	"Yes"	"H"	"K-203"
"67.4.4"	"Datum letzte Mutation"	"No"	0	"Alphanumeric"	8	"#TKOPD\MGA\4\1"	2801	"Yes"	"H"	"DATE"
"67.4.5"	"Meldungstyp"	"No"	0	"Number"	3	"#TKOPD\MGA\5\1"	7896	"Yes"	"H"	"MESSGFLAG"
67.5	"INSTRUMENTEN-NAME"	"No"	6	"Number"	0	"#TKOPD\VAK"	"VAK"	"No"	" "	
"67.5.1"	"SEGMENT- / ELEMENT-QUALIFIER"	"Yes"	0	"Number"	0	"#TKOPD\VAK\1"	"K991"	"No"	" "	
"67.5.1.1"	"Segment-Qualifier"	"Yes"	0	"Alphanumeric"	1	"#TKOPD\VAK\1\1"	991	"No"	" "	"SEGQUAL"
"67.5.1.2"	"Element-Qualifier"	"No"	0	"Alphanumeric"	50	"#TKOPD\VAK\1\2"	992	"No"	" "	"FIELDQUAL"
"67.5.2"	"SPRACH-IDENTIFIKATION"	"Yes"	0	"Number"	0	"#TKOPD\VAK\2"	"K982"	"No"	" "	
"67.5.2.1"	"Sprach-Schema"	"Yes"	0	"Alphanumeric"	8	"#TKOPD\VAK\2\1"	982	"No"	"H"	"LANGIDSCHEME"
"67.5.2.2"	"Sprachcode"	"Yes"	0	"Alphanumeric"	3	"#TKOPD\VAK\2\2"	9981	"No"	"H"	"LANGUAGE"
"67.5.3"	"Kurzbezeichnung"	"No"	0	"Alphanumeric"	19	"#TKOPD\VAK\3\1"	7811	"No"	"H"	
"67.5.4"	"Vorpartikel"	"No"	0	"Alphanumeric"	60	"#TKOPD\VAK\4\1"	7813	"No"	"H"	
"67.5.5"	"Nachpartikel"	"No"	0	"Alphanumeric"	60	"#TKOPD\VAK\5\1"	7814	"No"	"H"	
"67.5.6"	"Kurzbezeichnung"	"No"	0	"Alphanumeric"	45	"#TKOPD\VAK\6\1"	7812	"No"	" "	
67.6	"MELDESTELLEN"	"No"	4	"Number"	0	"#TKOPD\OPM"	"OPM"	"Yes"	" "	
"67.6.1"	"SEGMENT- / ELEMENT-QUALIFIER"	"Yes"	0	"Number"	0	"#TKOPD\OPM\1"	"K991"	"Yes"	" "	
"67.6.1.1"	"Segment-Qualifier"	"Yes"	0	"Alphanumeric"	1	"#TKOPD\OPM\1\1"	991	"Yes"	" "	"SEGQUAL"
"67.6.1.2"	"Element-Qualifier"	"No"	0	"Alphanumeric"	50	"#TKOPD\OPM\1\2"	992	"Yes"	" "	"FIELDQUAL"
"67.6.2"	"INSTITUTIONS-IDENTIFIKATION"	"Yes"	0	"Number"	0	"#TKOPD\OPM\2"	"K985"	"Yes"	" "	
"67.6.2.1"	"Institutions-Schema"	"Yes"	0	"Alphanumeric"	8	"#TKOPD\OPM\2\1"	985	"Yes"	"H"	"INSTIIDSCHEME"
"67.6.2.2"	"Institutions-ID"	"Yes"	0	"Alphanumeric"	12	"#TKOPD\OPM\2\2"	3801	"Yes"	"H"	
"67.6.3"	"INSTITUTIONS-KURZNAME"	"No"	6	"Number"	0	"#TKOPD\OPM\GEK"	"GEK"	"No"	" "	
"67.6.3.1"	"SEGMENT- / ELEMENT-QUALIFIER"	"Yes"	0	"Number"	0	"#TKOPD\OPM\GEK\1"	"K991"	"No"	" "	
"67.6.3.1.1"	"Segment-Qualifier"	"Yes"	0	"Alphanumeric"	1	"#TKOPD\OPM\GEK\1\1"	991	"No"	" "	"SEGQUAL"
"67.6.3.1.2"	"Element-Qualifier"	"No"	0	"Alphanumeric"	50	"#TKOPD\OPM\GEK\1\2"	992	"No"	" "	"FIELDQUAL"
"67.6.3.2"	"SPRACH-IDENTIFIKATION"	"Yes"	0	"Number"	0	"#TKOPD\OPM\GEK\2"	"K982"	"No"	" "	
"67.6.3.2.1"	"Sprach-Schema"	"Yes"	0	"Alphanumeric"	8	"#TKOPD\OPM\GEK\2\1"	982	"No"	"H"	"LANGIDSCHEME"
"67.6.3.2.2"	"Sprachcode"	"Yes"	0	"Alphanumeric"	3	"#TKOPD\OPM\GEK\2\2"	9981	"No"	"H"	"LANGUAGE"
"67.6.3.3"	"Institutions-Kurzname"	"No"	0	"Alphanumeric"	19	"#TKOPD\OPM\GEK\3\1"	3822	"No"	"H"	
"67.6.4"	"MELDEDATUM / LOESCHDATUM"	"No"	2	"Number"	0	"#TKOPD\OPM\OPA"	"OPA"	"Yes"	" "	
"67.6.4.1"	"SEGMENT- / ELEMENT-QUALIFIER"	"Yes"	0	"Number"	0	"#TKOPD\OPM\OPA\1"	"K991"	"Yes"	" "	
"67.6.4.1.1"	"Segment-Qualifier"	"Yes"	0	"Alphanumeric"	1	"#TKOPD\OPM\OPA\1\1"	991	"Yes"	" "	"SEGQUAL"
"67.6.4.1.2"	"Element-Qualifier"	"No"	0	"Alphanumeric"	50	"#TKOPD\OPM\OPA\1\2"	992	"Yes"	" "	"FIELDQUAL"
"67.6.4.2"	"Meldedatum der Quelle"	"No"	0	"Alphanumeric"	8	"#TKOPD\OPM\OPA\2\1"	2801	"Yes"	"H"	"DATE"
"67.6.4.3"	"Löschdatum der Opposition"	"No"	0	"Alphanumeric"	8	"#TKOPD\OPM\OPA\3\1"	2801	"Yes"	"H"	"DATE"
67.7	"KRAFTLOSERKLÄRUNG"	"No"	2	"Number"	0	"#TKOPD\OPK"	"OPK"	"Yes"	" "	
"67.7.1"	"SEGMENT- / ELEMENT-QUALIFIER"	"Yes"	0	"Number"	0	"#TKOPD\OPK\1"	"K991"	"Yes"	" "	
"67.7.1.1"	"Segment-Qualifier"	"Yes"	0	"Alphanumeric"	1	"#TKOPD\OPK\1\1"	991	"Yes"	" "	"SEGQUAL"
"67.7.1.2"	"Element-Qualifier"	"No"	0	"Alphanumeric"	50	"#TKOPD\OPK\1\2"	992	"Yes"	" "	"FIELDQUAL"
"67.7.2"	"INSTITUTIONS-IDENTIFIKATION"	"Yes"	0	"Number"	0	"#TKOPD\OPK\2"	"K985"	"Yes"	" "	
"67.7.2.1"	"Institutions-Schema"	"Yes"	0	"Alphanumeric"	8	"#TKOPD\OPK\2\1"	985	"Yes"	"H"	"INSTIIDSCHEME"
"67.7.2.2"	"Institutions-ID"	"Yes"	0	"Alphanumeric"	12	"#TKOPD\OPK\2\2"	3801	"Yes"	"H"	
"67.7.3"	"INSTITUTIONS-KURZNAME"	"No"	6	"Number"	0	"#TKOPD\OPK\GEK"	"GEK"	"No"	" "	
"67.7.3.1"	"SEGMENT- / ELEMENT-QUALIFIER"	"Yes"	0	"Number"	0	"#TKOPD\OPK\GEK\1"	"K991"	"No"	" "	
"67.7.3.1.1"	"Segment-Qualifier"	"Yes"	0	"Alphanumeric"	1	"#TKOPD\OPK\GEK\1\1"	991	"No"	" "	"SEGQUAL"
"67.7.3.1.2"	"Element-Qualifier"	"No"	0	"Alphanumeric"	50	"#TKOPD\OPK\GEK\1\2"	992	"No"	" "	"FIELDQUAL"
"67.7.3.2"	"SPRACH-IDENTIFIKATION"	"Yes"	0	"Number"	0	"#TKOPD\OPK\GEK\2"	"K982"	"No"	" "	
"67.7.3.2.1"	"Sprach-Schema"	"Yes"	0	"Alphanumeric"	8	"#TKOPD\OPK\GEK\2\1"	982	"No"	"H"	"LANGIDSCHEME"
"67.7.3.2.2"	"Sprachcode"	"Yes"	0	"Alphanumeric"	3	"#TKOPD\OPK\GEK\2\2"	9981	"No"	"H"	"LANGUAGE"
"67.7.3.3"	"Institutions-Kurzname"	"No"	0	"Alphanumeric"	19	"#TKOPD\OPK\GEK\3\1"	3822	"No"	"H"	
"67.7.4"	"MELDEDATUM / DATUM KRAFTLOSERKLAERUNG"	"No"	2	"Number"	0	"#TKOPD\OPK\OPA"	"OPA"	"Yes"	" "	
"67.7.4.1"	"SEGMENT- / ELEMENT-QUALIFIER"	"Yes"	0	"Number"	0	"#TKOPD\OPK\OPA\1"	"K991"	"Yes"	" "	
"67.7.4.1.1"	"Segment-Qualifier"	"Yes"	0	"Alphanumeric"	1	"#TKOPD\OPK\OPA\1\1"	991	"Yes"	" "	"SEGQUAL"
"67.7.4.1.2"	"Element-Qualifier"	"No"	0	"Alphanumeric"	50	"#TKOPD\OPK\OPA\1\2"	992	"Yes"	" "	"FIELDQUAL"
"67.7.4.2"	"Meldedatum der Quelle"	"No"	0	"Alphanumeric"	8	"#TKOPD\OPK\OPA\2\1"	2801	"Yes"	"H"	"DATE"
"67.7.4.3"	"Kraftloserklaerung per (Datum)"	"No"	0	"Alphanumeric"	8	"#TKOPD\OPK\OPA\3\1"	2801	"Yes"	"H"	"DATE"
67.8	"DETAIL-INFO SAMMELVALOR"	"No"	2	"Number"	0	"#TKOPD\OPE"	"OPE"	"Yes"	" "	
"67.8.1"	"SEGMENT- / ELEMENT-QUALIFIER"	"Yes"	0	"Number"	0	"#TKOPD\OPE\1"	"K991"	"Yes"	" "	
"67.8.1.1"	"Segment-Qualifier"	"Yes"	0	"Alphanumeric"	1	"#TKOPD\OPE\1\1"	991	"Yes"	" "	"SEGQUAL"
"67.8.1.2"	"Element-Qualifier"	"No"	0	"Alphanumeric"	50	"#TKOPD\OPE\1\2"	992	"Yes"	" "	"FIELDQUAL"
"67.8.2"	"INSTITUTIONS-IDENTIFIKATION"	"Yes"	0	"Number"	0	"#TKOPD\OPE\2"	"K985"	"Yes"	" "	
"67.8.2.1"	"Institutions-Schema"	"Yes"	0	"Alphanumeric"	8	"#TKOPD\OPE\2\1"	985	"Yes"	"H"	"INSTIIDSCHEME"
"67.8.2.2"	"Institutions-ID"	"Yes"	0	"Alphanumeric"	12	"#TKOPD\OPE\2\2"	3801	"Yes"	"H"	
"67.8.3"	"INSTITUTIONS-KURZNAME"	"No"	6	"Number"	0	"#TKOPD\OPE\GEK"	"GEK"	"No"	" "	
"67.8.3.1"	"SEGMENT- / ELEMENT-QUALIFIER"	"Yes"	0	"Number"	0	"#TKOPD\OPE\GEK\1"	"K991"	"No"	" "	
"67.8.3.1.1"	"Segment-Qualifier"	"Yes"	0	"Alphanumeric"	1	"#TKOPD\OPE\GEK\1\1"	991	"No"	" "	"SEGQUAL"
"67.8.3.1.2"	"Element-Qualifier"	"No"	0	"Alphanumeric"	50	"#TKOPD\OPE\GEK\1\2"	992	"No"	" "	"FIELDQUAL"
"67.8.3.2"	"SPRACH-IDENTIFIKATION"	"Yes"	0	"Number"	0	"#TKOPD\OPE\GEK\2"	"K982"	"No"	" "	
"67.8.3.2.1"	"Sprach-Schema"	"Yes"	0	"Alphanumeric"	8	"#TKOPD\OPE\GEK\2\1"	982	"No"	"H"	"LANGIDSCHEME"
"67.8.3.2.2"	"Sprachcode"	"Yes"	0	"Alphanumeric"	3	"#TKOPD\OPE\GEK\2\2"	9981	"No"	"H"	"LANGUAGE"
"67.8.3.3"	"Institutions-Kurzname"	"No"	0	"Alphanumeric"	19	"#TKOPD\OPE\GEK\3\1"	3822	"No"	"H"	
"67.8.4"	"AUSSTELLDATUM / ENDVERFALL"	"No"	2	"Number"	0	"#TKOPD\OPE\OPA"	"OPA"	"Yes"	" "	
"67.8.4.1"	"SEGMENT- / ELEMENT-QUALIFIER"	"Yes"	0	"Number"	0	"#TKOPD\OPE\OPA\1"	"K991"	"Yes"	" "	
"67.8.4.1.1"	"Segment-Qualifier"	"Yes"	0	"Alphanumeric"	1	"#TKOPD\OPE\OPA\1\1"	991	"Yes"	" "	"SEGQUAL"
"67.8.4.1.2"	"Element-Qualifier"	"No"	0	"Alphanumeric"	50	"#TKOPD\OPE\OPA\1\2"	992	"Yes"	" "	"FIELDQUAL"
"67.8.4.2"	"Ausstelldatum des Sammelvalors"	"No"	0	"Alphanumeric"	8	"#TKOPD\OPE\OPA\2\1"	2801	"Yes"	"H"	"DATE"
"67.8.4.3"	"Verfalldatum des Sammelvalors"	"No"	0	"Alphanumeric"	8	"#TKOPD\OPE\OPA\3\1"	2801	"Yes"	"H"	"DATE"
67.9	"OPPOSITION INFO"	"No"	2	"Number"	0	"#TKOPD\OPI"	"OPI"	"Yes"	" "	
"67.9.1"	"SEGMENT- / ELEMENT-QUALIFIER"	"Yes"	0	"Number"	0	"#TKOPD\OPI\1"	"K991"	"Yes"	" "	
"67.9.1.1"	"Segment-Qualifier"	"Yes"	0	"Alphanumeric"	1	"#TKOPD\OPI\1\1"	991	"Yes"	" "	"SEGQUAL"
"67.9.1.2"	"Element-Qualifier"	"No"	0	"Alphanumeric"	50	"#TKOPD\OPI\1\2"	992	"Yes"	" "	"FIELDQUAL"
"67.9.2"	"Datum gültig ab"	"No"	0	"Alphanumeric"	8	"#TKOPD\OPI\2\1"	2801	"Yes"	"H"	"DATE"
"67.9.3"	"Oppositionsgrund"	"No"	0	"Number"	5	"#TKOPD\OPI\3\1"	4884	"Yes"	"H"	"STOPREASON"
"67.9.4"	"Stückelungen"	"No"	0	"Number"	18	"#TKOPD\OPI\4\1"	6912	"Yes"	"H"	
"67.9.5"	"Zertifikatsgrösse"	"No"	0	"Number"	18	"#TKOPD\OPI\5\1"	6901	"Yes"	"H"	
"67.9.6"	"Titelnummer-Typ"	"No"	0	"Number"	5	"#TKOPD\OPI\6\1"	4829	"Yes"	"H"	"SPECIMENIDTYPE"
"67.9.7"	"Schrittgrösse"	"No"	0	"Number"	18	"#TKOPD\OPI\7\1"	6911	"Yes"	"H"	
67.1	"OPPONIERTE NUMMERN"	"No"	200	"Number"	0	"#TKOPD\OPN"	"OPN"	"Yes"	" "	
"67.10.1"	"SEGMENT- / ELEMENT-QUALIFIER"	"Yes"	0	"Number"	0	"#TKOPD\OPN\1"	"K991"	"Yes"	" "	
